   1.0000000e+01   1.4000000e+01   1.8000000e+01   2.6000000e+01   3.8000000e+01   5.3000000e+01   7.4000000e+01   1.1100000e+02   1.5600000e+02   2.3000000e+02   3.2900000e+02   4.9700000e+02   7.4300000e+02   1.0780000e+03   1.5850000e+03   2.3560000e+03   3.5380000e+03   5.3130000e+03   7.9270000e+03   1.1833000e+04   1.7431000e+04   2.4986000e+04   3.3386000e+04   3.9817000e+04   4.2173000e+04   4.2166000e+04   4.2184000e+04   4.2180000e+04   4.2206000e+04   4.2190000e+04   4.2145000e+04   4.2160000e+04   4.2172000e+04   4.2238000e+04   4.2186000e+04   4.2158000e+04   4.2209000e+04   4.2145000e+04   4.2195000e+04   4.2166000e+04   4.2143000e+04   4.2162000e+04   4.2226000e+04   4.2182000e+04   4.2196000e+04
   1.0000000e+01   1.3000000e+01   1.6000000e+01   2.2000000e+01   2.8000000e+01   3.6000000e+01   4.6000000e+01   6.3000000e+01   8.7000000e+01   1.3000000e+02   1.9100000e+02   2.7600000e+02   4.0800000e+02   5.9200000e+02   8.5600000e+02   1.2760000e+03   1.9080000e+03   2.8120000e+03   4.1640000e+03   6.1680000e+03   9.1020000e+03   1.3509000e+04   1.9627000e+04   2.7231000e+04   3.4805000e+04   3.9758000e+04   4.0851000e+04   4.0840000e+04   4.0838000e+04   4.0865000e+04   4.0803000e+04   4.0879000e+04   4.0874000e+04   4.0906000e+04   4.0829000e+04   4.0850000e+04   4.0818000e+04   4.0866000e+04   4.0805000e+04   4.0829000e+04   4.0869000e+04   4.0860000e+04   4.0763000e+04   4.0867000e+04   4.0855000e+04
   1.0000000e+01   1.5000000e+01   2.0000000e+01   2.5000000e+01   3.7000000e+01   6.3000000e+01   9.6000000e+01   1.4500000e+02   2.2600000e+02   3.3800000e+02   5.2200000e+02   7.8100000e+02   1.1950000e+03   1.8240000e+03   2.8000000e+03   4.3230000e+03   6.7300000e+03   1.0385000e+04   1.5777000e+04   2.3215000e+04   3.2273000e+04   3.9866000e+04   4.2530000e+04   4.2483000e+04   4.2419000e+04   4.2477000e+04   4.2470000e+04   4.2477000e+04   4.2462000e+04   4.2520000e+04   4.2458000e+04   4.2491000e+04   4.2486000e+04   4.2529000e+04   4.2468000e+04   4.2486000e+04   4.2477000e+04   4.2488000e+04   4.2498000e+04   4.2505000e+04   4.2478000e+04   4.2491000e+04   4.2495000e+04   4.2494000e+04   4.2520000e+04
   1.0000000e+01   1.2000000e+01   1.2000000e+01   1.6000000e+01   2.5000000e+01   4.0000000e+01   5.8000000e+01   8.8000000e+01   1.2700000e+02   1.8300000e+02   2.7800000e+02   4.0700000e+02   5.9800000e+02   8.9300000e+02   1.3600000e+03   2.0440000e+03   3.0940000e+03   4.6860000e+03   7.0760000e+03   1.0667000e+04   1.5873000e+04   2.3157000e+04   3.1843000e+04   3.9199000e+04   4.2105000e+04   4.2297000e+04   4.2309000e+04   4.2305000e+04   4.2282000e+04   4.2281000e+04   4.2285000e+04   4.2262000e+04   4.2352000e+04   4.2280000e+04   4.2266000e+04   4.2293000e+04   4.2267000e+04   4.2316000e+04   4.2290000e+04   4.2289000e+04   4.2320000e+04   4.2293000e+04   4.2337000e+04   4.2319000e+04   4.2283000e+04
   1.0000000e+01   1.0000000e+01   1.3000000e+01   1.7000000e+01   2.4000000e+01   3.4000000e+01   4.6000000e+01   6.1000000e+01   8.5000000e+01   1.1600000e+02   1.6700000e+02   2.3900000e+02   3.4400000e+02   4.9700000e+02   7.1600000e+02   1.0440000e+03   1.5130000e+03   2.2130000e+03   3.1940000e+03   4.6290000e+03   6.7230000e+03   9.7200000e+03   1.3999000e+04   1.9664000e+04   2.6546000e+04   3.3414000e+04   3.7994000e+04   3.9359000e+04   3.9535000e+04   3.9560000e+04   3.9508000e+04   3.9529000e+04   3.9526000e+04   3.9563000e+04   3.9523000e+04   3.9500000e+04   3.9493000e+04   3.9536000e+04   3.9561000e+04   3.9546000e+04   3.9532000e+04   3.9469000e+04   3.9509000e+04   3.9499000e+04   3.9559000e+04
   1.0000000e+01   1.6000000e+01   2.2000000e+01   3.6000000e+01   5.3000000e+01   8.0000000e+01   1.1900000e+02   1.7500000e+02   2.7700000e+02   4.2400000e+02   6.5300000e+02   1.0100000e+03   1.5560000e+03   2.4110000e+03   3.7280000e+03   5.7960000e+03   8.9670000e+03   1.3774000e+04   2.0579000e+04   2.9356000e+04   3.7952000e+04   4.2363000e+04   4.2622000e+04   4.2615000e+04   4.2611000e+04   4.2585000e+04   4.2627000e+04   4.2597000e+04   4.2680000e+04   4.2668000e+04   4.2609000e+04   4.2619000e+04   4.2598000e+04   4.2670000e+04   4.2630000e+04   4.2601000e+04   4.2662000e+04   4.2620000e+04   4.2620000e+04   4.2671000e+04   4.2648000e+04   4.2611000e+04   4.2622000e+04   4.2662000e+04   4.2595000e+04
   1.0000000e+01   1.4000000e+01   2.2000000e+01   3.6000000e+01   5.5000000e+01   8.3000000e+01   1.1900000e+02   1.7600000e+02   2.6200000e+02   3.9200000e+02   5.7900000e+02   8.5600000e+02   1.3130000e+03   1.9980000e+03   3.0440000e+03   4.5770000e+03   6.9890000e+03   1.0706000e+04   1.6121000e+04   2.3667000e+04   3.2757000e+04   4.0447000e+04   4.3212000e+04   4.3188000e+04   4.3178000e+04   4.3186000e+04   4.3199000e+04   4.3155000e+04   4.3221000e+04   4.3199000e+04   4.3200000e+04   4.3204000e+04   4.3149000e+04   4.3225000e+04   4.3179000e+04   4.3124000e+04   4.3194000e+04   4.3172000e+04   4.3201000e+04   4.3194000e+04   4.3238000e+04   4.3167000e+04   4.3188000e+04   4.3201000e+04   4.3195000e+04
   1.0000000e+01   1.1000000e+01   1.3000000e+01   1.7000000e+01   2.1000000e+01   2.7000000e+01   3.1000000e+01   3.5000000e+01   4.5000000e+01   5.9000000e+01   7.8000000e+01   9.6000000e+01   1.2500000e+02   1.6600000e+02   2.0700000e+02   2.7400000e+02   3.5000000e+02   4.7300000e+02   5.9800000e+02   7.9300000e+02   1.0520000e+03   1.3980000e+03   1.8630000e+03   2.5190000e+03   3.3810000e+03   4.5390000e+03   6.0690000e+03   8.1530000e+03   1.0945000e+04   1.4543000e+04   1.8866000e+04   2.3831000e+04   2.8517000e+04   3.2172000e+04   3.4262000e+04   3.5005000e+04   3.5298000e+04   3.5341000e+04   3.5372000e+04   3.5371000e+04   3.5367000e+04   3.5328000e+04   3.5350000e+04   3.5393000e+04   3.5360000e+04
   1.0000000e+01   1.6000000e+01   2.3000000e+01   3.2000000e+01   4.1000000e+01   5.7000000e+01   8.2000000e+01   1.1500000e+02   1.7500000e+02   2.5900000e+02   3.8700000e+02   5.8200000e+02   8.7800000e+02   1.3730000e+03   2.0580000e+03   3.1100000e+03   4.6780000e+03   7.0930000e+03   1.0735000e+04   1.6135000e+04   2.3523000e+04   3.2290000e+04   3.9641000e+04   4.2316000e+04   4.2400000e+04   4.2400000e+04   4.2336000e+04   4.2391000e+04   4.2373000e+04   4.2435000e+04   4.2369000e+04   4.2361000e+04   4.2390000e+04   4.2377000e+04   4.2388000e+04   4.2374000e+04   4.2352000e+04   4.2424000e+04   4.2377000e+04   4.2365000e+04   4.2381000e+04   4.2410000e+04   4.2394000e+04   4.2374000e+04   4.2395000e+04
   1.0000000e+01   1.5000000e+01   1.8000000e+01   2.0000000e+01   2.5000000e+01   3.2000000e+01   4.0000000e+01   6.0000000e+01   7.7000000e+01   1.0300000e+02   1.3500000e+02   1.9400000e+02   2.7600000e+02   3.9200000e+02   5.5200000e+02   7.6800000e+02   1.0910000e+03   1.5100000e+03   2.1340000e+03   3.0370000e+03   4.3500000e+03   6.0430000e+03   8.4200000e+03   1.1863000e+04   1.6492000e+04   2.2218000e+04   2.8771000e+04   3.4349000e+04   3.7404000e+04   3.8365000e+04   3.8521000e+04   3.8600000e+04   3.8561000e+04   3.8537000e+04   3.8546000e+04   3.8567000e+04   3.8512000e+04   3.8535000e+04   3.8526000e+04   3.8502000e+04   3.8515000e+04   3.8519000e+04   3.8558000e+04   3.8528000e+04   3.8505000e+04
   1.0000000e+01   1.4000000e+01   1.7000000e+01   2.0000000e+01   2.9000000e+01   4.0000000e+01   5.2000000e+01   6.5000000e+01   8.9000000e+01   1.1300000e+02   1.4500000e+02   1.9900000e+02   2.7800000e+02   3.6400000e+02   4.9300000e+02   6.7300000e+02   9.2200000e+02   1.3060000e+03   1.8150000e+03   2.5210000e+03   3.4450000e+03   4.7590000e+03   6.6610000e+03   9.2890000e+03   1.2665000e+04   1.7121000e+04   2.2353000e+04   2.7888000e+04   3.2289000e+04   3.4895000e+04   3.5873000e+04   3.6066000e+04   3.6103000e+04   3.6095000e+04   3.6102000e+04   3.6106000e+04   3.6153000e+04   3.6089000e+04   3.6022000e+04   3.6098000e+04   3.6108000e+04   3.6103000e+04   3.6054000e+04   3.6029000e+04   3.6038000e+04
   1.0000000e+01   1.5000000e+01   2.3000000e+01   2.6000000e+01   3.0000000e+01   3.7000000e+01   5.1000000e+01   6.9000000e+01   9.5000000e+01   1.3600000e+02   1.8900000e+02   2.5500000e+02   3.3100000e+02   4.4600000e+02   5.9200000e+02   7.9700000e+02   1.0680000e+03   1.4520000e+03   1.9710000e+03   2.6280000e+03   3.6180000e+03   4.9080000e+03   6.6700000e+03   9.1180000e+03   1.2349000e+04   1.6418000e+04   2.1480000e+04   2.7053000e+04   3.2014000e+04   3.5081000e+04   3.6434000e+04   3.6862000e+04   3.6977000e+04   3.7014000e+04   3.7003000e+04   3.7045000e+04   3.7006000e+04   3.7016000e+04   3.7006000e+04   3.7046000e+04   3.7024000e+04   3.7030000e+04   3.7073000e+04   3.7002000e+04   3.7017000e+04
   1.0000000e+01   1.1000000e+01   1.5000000e+01   2.0000000e+01   2.8000000e+01   3.6000000e+01   4.0000000e+01   5.2000000e+01   6.9000000e+01   9.4000000e+01   1.2000000e+02   1.6900000e+02   2.2300000e+02   3.0400000e+02   4.2000000e+02   5.5300000e+02   7.4100000e+02   9.9400000e+02   1.3420000e+03   1.8600000e+03   2.5150000e+03   3.4920000e+03   4.8140000e+03   6.6930000e+03   9.1270000e+03   1.2360000e+04   1.6745000e+04   2.2087000e+04   2.7885000e+04   3.2779000e+04   3.5831000e+04   3.6887000e+04   3.7155000e+04   3.7241000e+04   3.7238000e+04   3.7199000e+04   3.7239000e+04   3.7219000e+04   3.7212000e+04   3.7207000e+04   3.7189000e+04   3.7224000e+04   3.7246000e+04   3.7244000e+04   3.7236000e+04
   1.0000000e+01   1.5000000e+01   2.1000000e+01   3.0000000e+01   4.6000000e+01   6.9000000e+01   1.0200000e+02   1.4900000e+02   2.2900000e+02   3.4200000e+02   4.9900000e+02   7.5400000e+02   1.1350000e+03   1.7230000e+03   2.6240000e+03   3.9980000e+03   6.0700000e+03   9.2410000e+03   1.3816000e+04   2.0274000e+04   2.8462000e+04   3.6251000e+04   4.0653000e+04   4.1360000e+04   4.1397000e+04   4.1369000e+04   4.1397000e+04   4.1365000e+04   4.1358000e+04   4.1341000e+04   4.1431000e+04   4.1373000e+04   4.1382000e+04   4.1364000e+04   4.1422000e+04   4.1347000e+04   4.1370000e+04   4.1392000e+04   4.1341000e+04   4.1347000e+04   4.1364000e+04   4.1348000e+04   4.1415000e+04   4.1395000e+04   4.1325000e+04
   1.0000000e+01   1.7000000e+01   2.8000000e+01   4.3000000e+01   6.2000000e+01   8.8000000e+01   1.2600000e+02   1.9100000e+02   2.8300000e+02   4.0800000e+02   6.0800000e+02   9.1100000e+02   1.3500000e+03   2.0330000e+03   3.1000000e+03   4.7520000e+03   7.3160000e+03   1.1071000e+04   1.6639000e+04   2.4414000e+04   3.3574000e+04   4.0968000e+04   4.3371000e+04   4.3325000e+04   4.3349000e+04   4.3341000e+04   4.3368000e+04   4.3293000e+04   4.3356000e+04   4.3321000e+04   4.3344000e+04   4.3376000e+04   4.3284000e+04   4.3318000e+04   4.3356000e+04   4.3275000e+04   4.3357000e+04   4.3288000e+04   4.3340000e+04   4.3361000e+04   4.3306000e+04   4.3355000e+04   4.3353000e+04   4.3343000e+04   4.3362000e+04
   1.0000000e+01   1.2000000e+01   1.7000000e+01   2.5000000e+01   2.9000000e+01   3.8000000e+01   4.8000000e+01   6.7000000e+01   9.5000000e+01   1.2800000e+02   1.6800000e+02   2.3600000e+02   3.1400000e+02   4.2700000e+02   5.8900000e+02   8.0200000e+02   1.1130000e+03   1.5090000e+03   2.0800000e+03   2.8610000e+03   3.9660000e+03   5.4710000e+03   7.5140000e+03   1.0220000e+04   1.3759000e+04   1.8230000e+04   2.3499000e+04   2.8614000e+04   3.2576000e+04   3.4698000e+04   3.5433000e+04   3.5640000e+04   3.5713000e+04   3.5743000e+04   3.5725000e+04   3.5715000e+04   3.5709000e+04   3.5718000e+04   3.5731000e+04   3.5718000e+04   3.5708000e+04   3.5781000e+04   3.5713000e+04   3.5722000e+04   3.5704000e+04
   1.0000000e+01   1.4000000e+01   1.7000000e+01   2.0000000e+01   2.9000000e+01   4.4000000e+01   5.8000000e+01   7.6000000e+01   1.0500000e+02   1.5700000e+02   2.1300000e+02   2.9000000e+02   4.0900000e+02   5.5800000e+02   7.6800000e+02   1.0690000e+03   1.5150000e+03   2.1310000e+03   2.9820000e+03   4.2680000e+03   6.0660000e+03   8.4960000e+03   1.1808000e+04   1.6277000e+04   2.1878000e+04   2.8067000e+04   3.3341000e+04   3.6274000e+04   3.7411000e+04   3.7581000e+04   3.7592000e+04   3.7628000e+04   3.7669000e+04   3.7607000e+04   3.7590000e+04   3.7588000e+04   3.7601000e+04   3.7581000e+04   3.7657000e+04   3.7634000e+04   3.7685000e+04   3.7633000e+04   3.7636000e+04   3.7665000e+04   3.7626000e+04
   1.0000000e+01   1.5000000e+01   2.0000000e+01   2.9000000e+01   4.4000000e+01   6.6000000e+01   9.6000000e+01   1.3900000e+02   1.9900000e+02   3.1200000e+02   4.5100000e+02   6.7800000e+02   1.0130000e+03   1.5030000e+03   2.2210000e+03   3.3370000e+03   5.0030000e+03   7.5250000e+03   1.1180000e+04   1.6359000e+04   2.3167000e+04   3.0913000e+04   3.7396000e+04   3.9985000e+04   4.0247000e+04   4.0292000e+04   4.0261000e+04   4.0284000e+04   4.0250000e+04   4.0278000e+04   4.0318000e+04   4.0237000e+04   4.0286000e+04   4.0248000e+04   4.0247000e+04   4.0257000e+04   4.0288000e+04   4.0243000e+04   4.0248000e+04   4.0286000e+04   4.0288000e+04   4.0320000e+04   4.0270000e+04   4.0205000e+04   4.0269000e+04
   1.0000000e+01   1.3000000e+01   1.9000000e+01   2.2000000e+01   3.0000000e+01   4.1000000e+01   5.4000000e+01   7.6000000e+01   1.1300000e+02   1.5800000e+02   2.2000000e+02   3.0400000e+02   4.5700000e+02   6.7300000e+02   9.7300000e+02   1.4740000e+03   2.1830000e+03   3.2770000e+03   4.9120000e+03   7.3730000e+03   1.1005000e+04   1.6314000e+04   2.3502000e+04   3.1906000e+04   3.8910000e+04   4.1886000e+04   4.2022000e+04   4.2054000e+04   4.2017000e+04   4.2045000e+04   4.2025000e+04   4.2077000e+04   4.1983000e+04   4.1979000e+04   4.2077000e+04   4.2061000e+04   4.2022000e+04   4.2008000e+04   4.2021000e+04   4.1988000e+04   4.2014000e+04   4.2008000e+04   4.2062000e+04   4.2049000e+04   4.2008000e+04
   1.0000000e+01   1.4000000e+01   2.1000000e+01   3.1000000e+01   4.2000000e+01   6.6000000e+01   9.5000000e+01   1.4700000e+02   2.1900000e+02   3.3400000e+02   5.1000000e+02   7.9000000e+02   1.2170000e+03   1.8800000e+03   2.9160000e+03   4.5180000e+03   7.0740000e+03   1.0894000e+04   1.6502000e+04   2.4505000e+04   3.3789000e+04   4.0878000e+04   4.2704000e+04   4.2751000e+04   4.2732000e+04   4.2716000e+04   4.2703000e+04   4.2717000e+04   4.2752000e+04   4.2769000e+04   4.2763000e+04   4.2735000e+04   4.2777000e+04   4.2737000e+04   4.2700000e+04   4.2721000e+04   4.2743000e+04   4.2678000e+04   4.2730000e+04   4.2718000e+04   4.2742000e+04   4.2682000e+04   4.2689000e+04   4.2705000e+04   4.2698000e+04
   1.0000000e+01   1.3000000e+01   1.9000000e+01   2.8000000e+01   3.8000000e+01   6.3000000e+01   8.7000000e+01   1.2900000e+02   1.8300000e+02   2.6700000e+02   3.9000000e+02   5.6500000e+02   8.5500000e+02   1.2680000e+03   1.8620000e+03   2.7350000e+03   4.0130000e+03   5.8490000e+03   8.5590000e+03   1.2581000e+04   1.8015000e+04   2.4841000e+04   3.1895000e+04   3.7120000e+04   3.9052000e+04   3.9364000e+04   3.9377000e+04   3.9372000e+04   3.9386000e+04   3.9406000e+04   3.9394000e+04   3.9414000e+04   3.9377000e+04   3.9388000e+04   3.9407000e+04   3.9378000e+04   3.9376000e+04   3.9366000e+04   3.9326000e+04   3.9383000e+04   3.9324000e+04   3.9370000e+04   3.9379000e+04   3.9410000e+04   3.9433000e+04
   1.0000000e+01   1.5000000e+01   2.1000000e+01   2.8000000e+01   3.9000000e+01   5.2000000e+01   7.9000000e+01   1.1300000e+02   1.5400000e+02   2.2400000e+02   3.2100000e+02   4.5800000e+02   6.4400000e+02   9.2000000e+02   1.3270000e+03   1.8890000e+03   2.7280000e+03   3.9220000e+03   5.6810000e+03   8.1530000e+03   1.1628000e+04   1.6349000e+04   2.2397000e+04   2.8948000e+04   3.4420000e+04   3.7242000e+04   3.8053000e+04   3.8129000e+04   3.8170000e+04   3.8184000e+04   3.8167000e+04   3.8098000e+04   3.8121000e+04   3.8151000e+04   3.8214000e+04   3.8178000e+04   3.8157000e+04   3.8136000e+04   3.8142000e+04   3.8184000e+04   3.8142000e+04   3.8165000e+04   3.8110000e+04   3.8131000e+04   3.8221000e+04
   1.0000000e+01   1.6000000e+01   2.4000000e+01   3.4000000e+01   4.6000000e+01   6.7000000e+01   1.0000000e+02   1.5000000e+02   2.3400000e+02   3.6000000e+02   5.4600000e+02   8.5600000e+02   1.3030000e+03   2.0010000e+03   3.0400000e+03   4.5790000e+03   6.9280000e+03   1.0434000e+04   1.5550000e+04   2.2526000e+04   3.0723000e+04   3.7789000e+04   4.0852000e+04   4.1187000e+04   4.1138000e+04   4.1122000e+04   4.1157000e+04   4.1169000e+04   4.1225000e+04   4.1194000e+04   4.1199000e+04   4.1195000e+04   4.1178000e+04   4.1184000e+04   4.1231000e+04   4.1170000e+04   4.1181000e+04   4.1138000e+04   4.1183000e+04   4.1160000e+04   4.1218000e+04   4.1130000e+04   4.1176000e+04   4.1219000e+04   4.1183000e+04
   1.0000000e+01   1.2000000e+01   1.6000000e+01   2.3000000e+01   3.3000000e+01   4.9000000e+01   6.9000000e+01   1.0600000e+02   1.5300000e+02   2.3200000e+02   3.4300000e+02   4.8700000e+02   7.0600000e+02   1.0390000e+03   1.5090000e+03   2.2850000e+03   3.3570000e+03   5.0020000e+03   7.4480000e+03   1.0964000e+04   1.5928000e+04   2.2484000e+04   3.0113000e+04   3.6870000e+04   4.0076000e+04   4.0638000e+04   4.0659000e+04   4.0581000e+04   4.0658000e+04   4.0657000e+04   4.0570000e+04   4.0653000e+04   4.0660000e+04   4.0623000e+04   4.0658000e+04   4.0632000e+04   4.0611000e+04   4.0665000e+04   4.0652000e+04   4.0636000e+04   4.0646000e+04   4.0613000e+04   4.0587000e+04   4.0633000e+04   4.0683000e+04
   1.0000000e+01   1.2000000e+01   1.8000000e+01   2.5000000e+01   3.4000000e+01   4.5000000e+01   6.3000000e+01   9.4000000e+01   1.3800000e+02   1.9900000e+02   2.9400000e+02   4.3000000e+02   6.3200000e+02   9.2300000e+02   1.3420000e+03   1.9490000e+03   2.8930000e+03   4.2770000e+03   6.3700000e+03   9.5090000e+03   1.4065000e+04   2.0341000e+04   2.8317000e+04   3.5929000e+04   4.0417000e+04   4.1158000e+04   4.1255000e+04   4.1203000e+04   4.1198000e+04   4.1185000e+04   4.1209000e+04   4.1245000e+04   4.1221000e+04   4.1209000e+04   4.1201000e+04   4.1247000e+04   4.1252000e+04   4.1219000e+04   4.1140000e+04   4.1242000e+04   4.1246000e+04   4.1228000e+04   4.1216000e+04   4.1255000e+04   4.1228000e+04
   1.0000000e+01   1.6000000e+01   2.3000000e+01   3.5000000e+01   5.4000000e+01   7.8000000e+01   1.0700000e+02   1.4700000e+02   2.1600000e+02   3.0500000e+02   4.2800000e+02   6.0400000e+02   8.3800000e+02   1.1720000e+03   1.6530000e+03   2.4010000e+03   3.3550000e+03   4.8080000e+03   6.8210000e+03   9.5950000e+03   1.3409000e+04   1.8424000e+04   2.4285000e+04   3.0212000e+04   3.4797000e+04   3.6805000e+04   3.7321000e+04   3.7429000e+04   3.7498000e+04   3.7438000e+04   3.7462000e+04   3.7452000e+04   3.7407000e+04   3.7393000e+04   3.7431000e+04   3.7434000e+04   3.7401000e+04   3.7419000e+04   3.7421000e+04   3.7411000e+04   3.7471000e+04   3.7424000e+04   3.7451000e+04   3.7449000e+04   3.7423000e+04
   1.0000000e+01   1.3000000e+01   2.0000000e+01   2.5000000e+01   3.2000000e+01   4.8000000e+01   6.6000000e+01   9.2000000e+01   1.2700000e+02   1.8400000e+02   2.5500000e+02   3.7200000e+02   5.4400000e+02   7.9800000e+02   1.1620000e+03   1.6810000e+03   2.4340000e+03   3.4700000e+03   5.0220000e+03   7.2010000e+03   1.0343000e+04   1.4715000e+04   2.0256000e+04   2.6746000e+04   3.2972000e+04   3.6705000e+04   3.7925000e+04   3.8253000e+04   3.8288000e+04   3.8273000e+04   3.8265000e+04   3.8270000e+04   3.8242000e+04   3.8313000e+04   3.8280000e+04   3.8295000e+04   3.8264000e+04   3.8245000e+04   3.8292000e+04   3.8279000e+04   3.8312000e+04   3.8277000e+04   3.8284000e+04   3.8293000e+04   3.8248000e+04
   1.0000000e+01   1.1000000e+01   1.3000000e+01   2.0000000e+01   2.2000000e+01   2.6000000e+01   3.3000000e+01   4.3000000e+01   5.4000000e+01   6.9000000e+01   9.3000000e+01   1.2000000e+02   1.5600000e+02   1.9700000e+02   2.5700000e+02   3.4500000e+02   4.6000000e+02   6.2800000e+02   8.5400000e+02   1.1470000e+03   1.5360000e+03   2.0540000e+03   2.7380000e+03   3.6970000e+03   4.9830000e+03   6.7850000e+03   9.2340000e+03   1.2502000e+04   1.6671000e+04   2.1675000e+04   2.7102000e+04   3.1968000e+04   3.5169000e+04   3.6576000e+04   3.7104000e+04   3.7180000e+04   3.7147000e+04   3.7173000e+04   3.7210000e+04   3.7195000e+04   3.7177000e+04   3.7172000e+04   3.7176000e+04   3.7123000e+04   3.7133000e+04
   1.0000000e+01   1.4000000e+01   1.7000000e+01   2.2000000e+01   2.9000000e+01   4.4000000e+01   6.1000000e+01   8.6000000e+01   1.2400000e+02   1.7100000e+02   2.4100000e+02   3.3200000e+02   4.6400000e+02   6.6400000e+02   9.3400000e+02   1.3260000e+03   1.8790000e+03   2.6580000e+03   3.7610000e+03   5.3150000e+03   7.5130000e+03   1.0600000e+04   1.4736000e+04   2.0028000e+04   2.6053000e+04   3.1616000e+04   3.5431000e+04   3.6831000e+04   3.7125000e+04   3.7229000e+04   3.7238000e+04   3.7217000e+04   3.7234000e+04   3.7226000e+04   3.7242000e+04   3.7188000e+04   3.7220000e+04   3.7272000e+04   3.7252000e+04   3.7233000e+04   3.7266000e+04   3.7289000e+04   3.7264000e+04   3.7250000e+04   3.7219000e+04
   1.0000000e+01   1.4000000e+01   1.8000000e+01   2.9000000e+01   3.5000000e+01   5.1000000e+01   7.4000000e+01   1.0700000e+02   1.5600000e+02   2.3800000e+02   3.5000000e+02   5.3900000e+02   7.8800000e+02   1.1800000e+03   1.8030000e+03   2.7370000e+03   4.1720000e+03   6.2570000e+03   9.4550000e+03   1.4100000e+04   2.0598000e+04   2.8614000e+04   3.6371000e+04   4.0443000e+04   4.1201000e+04   4.1195000e+04   4.1189000e+04   4.1174000e+04   4.1249000e+04   4.1194000e+04   4.1189000e+04   4.1177000e+04   4.1156000e+04   4.1155000e+04   4.1172000e+04   4.1184000e+04   4.1175000e+04   4.1184000e+04   4.1235000e+04   4.1157000e+04   4.1149000e+04   4.1223000e+04   4.1220000e+04   4.1228000e+04   4.1193000e+04
   1.0000000e+01   1.3000000e+01   1.6000000e+01   2.1000000e+01   2.6000000e+01   3.3000000e+01   4.3000000e+01   5.1000000e+01   6.4000000e+01   8.5000000e+01   1.1900000e+02   1.6100000e+02   2.2500000e+02   3.1100000e+02   4.1700000e+02   5.6800000e+02   7.9200000e+02   1.0890000e+03   1.4920000e+03   2.0560000e+03   2.8430000e+03   3.9630000e+03   5.4800000e+03   7.5100000e+03   1.0202000e+04   1.3836000e+04   1.8385000e+04   2.3563000e+04   2.8691000e+04   3.2742000e+04   3.4980000e+04   3.5686000e+04   3.5897000e+04   3.6000000e+04   3.5966000e+04   3.5897000e+04   3.5939000e+04   3.6000000e+04   3.5960000e+04   3.5906000e+04   3.5962000e+04   3.5945000e+04   3.6008000e+04   3.5945000e+04   3.5992000e+04
   1.0000000e+01   1.2000000e+01   1.5000000e+01   1.8000000e+01   2.6000000e+01   3.2000000e+01   3.9000000e+01   5.3000000e+01   6.6000000e+01   8.5000000e+01   1.1500000e+02   1.5800000e+02   2.0400000e+02   2.8300000e+02   3.7600000e+02   5.0000000e+02   6.7300000e+02   9.2800000e+02   1.2520000e+03   1.6920000e+03   2.3360000e+03   3.2330000e+03   4.4100000e+03   6.0480000e+03   8.3130000e+03   1.1350000e+04   1.5308000e+04   2.0125000e+04   2.5541000e+04   3.0440000e+04   3.3963000e+04   3.5411000e+04   3.5874000e+04   3.5976000e+04   3.6004000e+04   3.6037000e+04   3.6025000e+04   3.6048000e+04   3.6058000e+04   3.6083000e+04   3.6015000e+04   3.6054000e+04   3.6042000e+04   3.6058000e+04   3.5994000e+04
   1.0000000e+01   1.2000000e+01   1.9000000e+01   3.0000000e+01   4.1000000e+01   5.5000000e+01   8.3000000e+01   1.1500000e+02   1.6100000e+02   2.3000000e+02   3.3700000e+02   4.8400000e+02   6.9100000e+02   1.0250000e+03   1.4690000e+03   2.1320000e+03   3.0730000e+03   4.4580000e+03   6.4640000e+03   9.2900000e+03   1.3387000e+04   1.8835000e+04   2.5413000e+04   3.1916000e+04   3.6573000e+04   3.8222000e+04   3.8556000e+04   3.8573000e+04   3.8559000e+04   3.8566000e+04   3.8547000e+04   3.8556000e+04   3.8532000e+04   3.8525000e+04   3.8620000e+04   3.8580000e+04   3.8521000e+04   3.8547000e+04   3.8542000e+04   3.8549000e+04   3.8598000e+04   3.8524000e+04   3.8543000e+04   3.8545000e+04   3.8625000e+04
   1.0000000e+01   1.1000000e+01   1.2000000e+01   1.4000000e+01   1.6000000e+01   1.9000000e+01   2.6000000e+01   3.3000000e+01   4.3000000e+01   6.6000000e+01   9.2000000e+01   1.3200000e+02   1.8700000e+02   2.5600000e+02   3.6900000e+02   5.4500000e+02   8.1100000e+02   1.1670000e+03   1.7130000e+03   2.4780000e+03   3.6130000e+03   5.2380000e+03   7.5800000e+03   1.0969000e+04   1.5668000e+04   2.1689000e+04   2.8713000e+04   3.4834000e+04   3.8247000e+04   3.8975000e+04   3.9085000e+04   3.9081000e+04   3.9045000e+04   3.9083000e+04   3.9056000e+04   3.9068000e+04   3.9049000e+04   3.9071000e+04   3.9019000e+04   3.9103000e+04   3.9078000e+04   3.9076000e+04   3.9073000e+04   3.9069000e+04   3.9090000e+04
